x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,value,Timestamp
2,2,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,3,3,0,0,3,2,0,-1.7386880987803852,306723
2,2,0,1,3,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,3,2,2,2,-1.9748388135250106,307844
3,3,0,3,0,3,1,3,3,0,1,1,3,0,2,3,0,3,2,0,3,3,3,0,-0.7708118840583353,308923
2,2,1,0,1,2,0,3,3,3,1,0,0,0,1,3,3,3,3,3,0,3,1,0,-1.7386880987803852,310054
2,2,0,1,0,3,0,3,3,3,1,1,3,0,0,3,0,1,3,1,1,3,1,0,-0.7572695862967433,311226
2,2,0,1,2,0,0,3,3,3,1,3,0,0,2,2,3,3,3,1,0,1,0,0,-0.9988079417162452,312298
3,0,2,1,1,2,2,0,0,2,0,1,3,3,3,1,2,0,2,1,1,1,0,3,-0.4955494108425844,312490
3,2,0,1,2,3,0,3,3,2,1,1,1,0,2,3,0,3,3,1,0,3,3,0,-1.4971509356679988,313659
3,1,1,1,2,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,3,0,2,0,-1.0267235757317719,314750
0,2,0,1,1,3,1,3,2,3,1,3,0,1,2,3,3,3,3,0,0,3,1,0,-1.0267235757317716,315900
2,2,0,1,0,0,1,3,3,3,1,0,0,0,2,3,3,3,3,0,3,3,2,0,-1.7386880987803852,316978
2,2,1,1,0,0,1,3,3,3,1,0,0,0,1,3,3,3,3,1,0,0,1,0,-0.904792595161038,318103
3,3,1,0,3,0,0,3,3,0,0,0,0,0,0,3,3,3,3,3,0,3,1,0,-0.644753235256012,319256
2,0,1,0,2,0,0,3,2,3,1,0,0,0,1,3,3,0,3,3,0,2,0,0,-0.4284679695754423,320360
2,2,0,1,0,0,0,3,3,0,1,3,0,0,2,3,0,3,3,1,1,3,2,0,-1.615226466003281,321483
2,2,0,1,3,0,0,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,2,3,-1.9748388135250106,322582
2,2,0,1,2,2,2,3,3,3,1,2,0,0,2,3,3,2,3,1,0,0,3,0,-1.7386880987803852,323686
0,3,1,0,2,0,2,3,3,3,1,0,0,3,2,3,3,3,3,3,0,0,0,0,-0.4284676923086354,324793
3,0,1,0,1,1,3,3,3,3,2,0,1,0,2,3,3,3,3,2,0,1,0,0,-1.615226466003281,325920
0,2,0,1,0,3,3,3,3,0,1,2,0,3,2,3,3,1,3,1,2,0,2,2,-1.733301996338563,327036
2,2,0,1,0,0,3,3,3,3,1,1,2,0,2,3,3,3,3,1,0,0,3,3,-1.4917644873002378,328091
2,0,1,0,0,1,0,3,3,3,1,0,0,0,0,3,3,3,1,2,0,2,0,2,-0.904792595161038,329226
2,2,0,1,0,1,0,3,3,0,1,0,0,3,2,3,3,3,3,1,0,0,0,0,-1.733301996338563,330315
1,2,0,1,3,3,2,3,3,3,1,1,0,0,0,3,0,1,3,1,0,3,3,1,-0.42846769230863546,331412
2,2,0,1,2,0,0,3,3,3,1,1,0,0,2,3,3,3,3,1,2,3,3,0,-1.9748388135250106,332511
2,2,3,3,1,3,0,3,0,0,1,0,3,0,1,3,0,3,3,3,1,2,2,0,-0.4284679695754423,333658
2,2,0,1,3,3,0,3,3,3,1,0,0,3,2,3,3,3,3,2,3,3,2,0,-1.2623637504615963,334757
1,2,0,1,2,0,2,3,3,0,1,3,0,3,2,3,3,1,3,1,0,0,3,1,-1.615226466003281,335894
2,2,0,1,2,3,1,3,0,3,1,0,0,0,2,3,3,0,3,1,0,3,0,0,-1.615226466003281,337009
2,2,0,1,3,0,3,3,3,3,1,1,0,0,2,3,3,3,3,1,0,3,1,3,-1.9748388135250106,338085
0,2,2,0,0,0,3,3,3,3,1,0,0,0,1,3,3,0,3,3,0,2,3,0,-0.637965760233704,339195
2,2,0,3,2,3,0,3,3,3,2,3,0,0,3,3,2,3,0,1,1,2,1,2,-0.433344466151256,340345
0,3,0,1,0,2,0,3,3,3,0,0,0,0,2,3,3,3,2,3,3,2,1,1,-0.10436718119127028,341473
2,2,0,1,2,2,0,3,3,3,1,0,0,0,2,3,3,3,2,1,3,0,0,0,-1.7333016504126242,342594
0,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,1,3,1,0,3,2,1,-1.9748388135250106,343742
2,2,0,1,1,3,0,3,3,3,1,0,1,0,2,3,1,3,3,1,0,3,2,0,-1.7333016504126242,344821
0,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,0,3,1,0,3,2,0,-1.7386880987803852,345928
2,2,0,1,0,0,0,3,3,3,1,3,0,0,2,3,3,3,3,1,0,0,3,0,-1.9748388135250106,347058
0,2,3,1,2,2,0,1,3,2,1,2,3,0,0,3,1,3,2,2,1,3,1,3,-0.7396255427475764,347256
1,2,1,1,1,1,3,3,3,3,1,0,3,0,2,3,3,3,3,3,2,0,0,0,-1.0267235757317719,348345
0,2,0,1,0,0,1,3,2,0,1,3,0,0,2,3,3,0,3,1,0,3,3,1,-1.7333016504126242,349468
0,2,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,1,3,1,0,2,2,2,-1.9748388135250106,350607
0,3,0,1,1,1,0,3,3,1,1,0,3,1,2,3,1,3,3,1,0,0,3,3,-1.0218470791559582,351745
2,1,0,1,0,3,2,3,3,3,1,3,0,0,2,3,3,3,3,1,1,3,2,0,-1.7333016504126242,352882
3,1,3,3,0,0,0,3,3,3,0,0,0,0,2,3,3,3,3,2,2,1,0,0,-0.7275957726536071,353959
0,2,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,2,0,-1.5025373840357599,355055
2,2,0,1,1,3,0,3,3,3,1,0,1,0,2,3,0,2,3,2,0,3,3,0,-1.0267235757317719,356201
2,3,0,1,2,1,1,3,3,3,1,0,0,0,2,3,3,3,0,3,0,3,1,0,-1.4971512815939376,357446
2,3,0,1,3,1,0,3,3,3,1,0,1,0,2,3,2,3,3,1,3,3,0,1,-1.2452856183546837,358631
1,1,2,1,2,0,0,2,0,1,0,0,0,0,3,2,3,0,1,3,3,2,1,0,-1.0218470791559582,359751
2,2,0,1,2,3,1,3,3,3,1,0,0,0,2,3,3,3,0,1,3,3,3,0,-1.7333016504126242,360860
3,0,3,1,1,3,0,2,3,3,1,3,0,1,2,2,1,3,1,3,3,2,3,3,-0.7275957726536071,361057
0,2,0,1,0,2,1,3,3,3,1,3,0,1,2,3,3,1,3,1,1,2,3,1,-1.733301996338563,362229
0,1,0,1,0,3,3,3,3,3,1,0,0,0,2,3,3,1,3,1,0,3,1,0,-1.7333016504126242,363387
2,2,0,1,0,1,1,3,3,3,1,3,0,1,2,3,3,3,3,1,0,0,0,1,-1.733301996338563,364511
0,2,0,1,0,2,0,3,3,2,1,2,1,0,2,3,3,1,3,1,0,1,1,1,-1.615226466003281,365617
2,2,1,1,2,0,0,3,3,3,1,0,0,0,1,3,3,3,3,1,1,3,3,0,-0.904792595161038,366705
2,2,0,1,0,2,3,3,3,3,1,1,0,0,2,3,3,3,3,2,2,0,3,3,-1.7386880987803852,367822
0,2,0,1,2,3,0,3,0,2,1,2,0,0,0,3,3,1,3,1,0,1,3,0,-0.42846769230863546,368924
2,2,0,1,2,3,3,3,2,3,1,1,0,0,2,3,3,3,3,1,0,0,0,0,-1.7333016504126242,370025
0,0,0,1,0,3,1,3,2,0,1,1,1,0,2,3,3,0,3,1,0,2,3,0,-0.09966579832052763,371116
2,2,1,1,1,0,0,0,3,3,1,0,0,0,2,3,3,3,3,0,0,3,1,0,-0.904792595161038,372234
3,1,1,3,1,3,0,3,1,1,1,0,1,0,2,3,3,3,3,3,1,2,3,1,-0.7587821139643658,373324
0,2,0,1,0,3,3,3,2,0,2,0,2,0,2,3,3,2,3,1,0,2,2,0,-0.7984085399572327,374423
0,2,0,1,0,2,0,3,3,3,1,0,0,0,2,3,3,1,3,1,3,3,0,1,-1.9748388135250106,375535
1,0,0,1,2,2,3,3,1,1,1,3,0,1,2,3,3,3,3,1,1,0,1,0,-0.42846769230863546,376671
0,1,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,1,3,1,0,3,3,1,-1.7333016504126242,377871
0,2,0,2,0,0,0,3,0,2,0,1,0,1,2,3,3,1,3,1,0,2,3,0,-0.6964099761792487,379023
3,2,0,1,3,0,0,3,0,2,1,2,3,0,2,3,3,0,3,0,3,1,3,0,-0.7860394853826955,380075
0,2,0,1,0,3,0,3,3,3,1,2,0,0,2,3,3,1,3,1,0,2,3,1,-1.9748388135250106,381307
0,2,0,0,3,0,0,2,2,0,1,3,0,0,3,3,3,0,3,0,0,3,2,3,-0.7743477600236,382404
2,2,0,1,2,2,0,3,3,3,1,1,0,0,2,3,3,3,2,2,2,3,0,0,-1.615226466003281,383619
0,2,0,1,0,0,0,3,0,0,1,2,0,0,3,3,1,1,3,1,3,0,3,0,-1.0218470791559582,384703
1,2,3,3,3,2,1,3,3,1,2,3,0,1,1,2,0,0,2,0,2,2,2,0,-0.7275957726536071,384905
1,2,0,1,0,0,0,3,3,0,1,3,0,3,2,3,3,3,3,0,0,0,0,0,-1.0267235757317719,386066
2,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,3,3,1,3,3,2,0,-1.9748388135250106,387203
0,0,0,2,2,1,0,3,1,1,0,2,0,1,2,3,0,0,3,0,3,3,2,1,-1.0218470791559582,388314
2,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,3,3,1,0,0,0,3,-1.9748388135250106,389411
0,2,0,3,0,0,3,3,2,2,0,3,3,0,2,3,3,0,1,0,3,3,2,1,-0.43334446615125605,390551
1,2,0,1,0,0,3,3,2,2,1,3,0,0,2,3,3,0,3,1,0,3,3,1,-1.5025373840357599,391701
2,2,0,1,0,0,3,3,3,3,1,3,0,0,2,3,3,1,3,1,0,0,2,3,-1.5025373840357599,392840
2,1,0,1,2,0,0,3,1,3,1,2,0,0,2,3,3,1,3,1,1,1,0,0,-0.8053911461640085,393953
2,2,0,1,2,3,3,3,2,3,1,0,0,0,0,3,3,3,3,1,0,3,0,1,-0.09966579832052763,395020
0,3,0,1,0,3,3,3,3,0,1,3,0,0,2,3,0,3,3,2,3,1,1,3,-0.7275957726536071,396110
2,2,0,1,2,3,3,3,2,3,1,0,0,0,2,3,3,3,3,1,0,3,0,1,-1.7333016504126242,397248
0,3,0,1,2,3,0,3,3,3,1,0,0,0,2,3,3,3,0,1,3,0,2,0,-0.7914259337504567,398359
2,3,0,3,3,2,2,3,2,2,0,3,0,0,2,3,3,0,3,1,0,0,2,0,-0.4957171487727734,399441
2,3,0,2,3,3,2,1,3,3,3,3,0,3,0,2,0,1,0,1,0,3,0,1,-1.0218470791559582,399641
2,0,1,1,1,0,0,0,0,3,0,1,2,3,3,2,2,1,0,3,3,3,3,0,-1.1442882201263145,400732
3,2,0,1,0,3,3,3,0,2,1,0,0,0,1,3,3,3,3,1,0,3,3,1,-0.9047919990074802,401843
2,2,0,1,0,3,0,3,3,3,1,3,0,0,2,3,3,3,3,1,0,0,2,0,-1.9748388135250106,402985
0,2,0,1,2,3,3,3,3,3,1,0,0,3,2,3,3,0,3,1,0,3,0,1,-1.615226466003281,404106
2,2,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,3,3,2,0,-1.9748388135250106,405249
2,2,0,1,0,0,1,3,3,3,1,0,1,0,2,3,0,3,3,1,0,3,2,0,-1.7333016504126242,406388
2,2,0,1,2,0,0,3,3,3,1,3,0,0,2,3,3,3,3,1,0,0,0,0,-1.9748388135250106,407516
2,1,0,1,1,1,0,0,2,3,1,0,0,2,1,0,0,2,1,0,1,1,3,0,-1.1439460749236878,407716
1,0,0,1,0,3,2,3,3,3,1,0,0,0,2,3,3,0,3,1,0,2,2,2,-0.08031448346515338,408833
1,2,1,0,2,3,1,0,0,1,1,2,3,3,1,3,1,2,2,0,2,1,0,3,-0.7155660025596378,409035
1,1,0,1,1,2,0,3,3,3,1,2,0,0,2,3,3,3,2,1,0,0,3,1,-0.7860394853826957,410157
1,1,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,0,3,1,0,0,2,3,-0.7914259337504567,411296
0,2,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,0,3,1,0,1,1,1,-1.7386880987803852,412425
0,2,0,1,0,2,1,3,3,3,1,0,0,0,2,3,3,0,3,1,0,3,2,1,-1.7386880987803852,413510
1,2,0,1,0,3,1,3,3,3,1,1,0,0,2,3,3,1,3,1,0,2,2,3,-1.7386880987803852,414644
0,2,0,1,2,3,0,3,3,3,1,0,0,0,2,3,3,1,3,1,2,3,0,1,-1.9748388135250106,415762
1,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,0,3,1,0,3,1,2,-1.5025373840357599,416884
3,2,0,1,3,3,2,3,3,3,1,2,0,0,2,3,3,0,3,1,0,2,3,3,-1.7386880987803852,418053
2,2,0,1,0,0,1,3,3,3,1,0,1,1,2,3,0,3,3,1,0,3,2,0,-1.615226466003281,419156
0,2,0,1,2,3,1,3,2,0,1,1,0,0,2,3,3,1,3,1,0,2,2,1,-1.615226466003281,420339
2,0,0,1,2,3,0,3,3,3,1,0,0,1,3,3,3,3,0,1,3,3,2,0,-1.4917648332261766,421482
0,0,0,1,2,2,0,3,3,0,1,0,0,0,2,3,3,1,3,1,0,0,0,3,-0.80539080023807,422662
2,1,1,0,2,2,1,3,3,0,1,1,1,0,0,3,3,3,1,3,3,0,0,0,-0.6928732781107767,423769
2,3,1,0,0,0,2,3,3,0,1,0,2,0,3,3,3,2,3,1,0,0,0,0,-0.7275957726536071,424915
2,2,0,1,2,3,0,3,3,3,2,3,0,0,2,3,3,3,2,1,0,3,0,1,-1.2693463982883164,426025
0,2,0,1,2,3,0,3,3,3,1,0,0,0,2,3,3,1,3,1,3,2,2,0,-1.9748388135250106,427177
2,1,0,1,3,0,3,3,3,3,1,1,0,0,2,3,3,3,3,1,0,1,0,3,-1.7333016504126242,428359
1,3,1,1,1,1,1,3,0,1,3,3,1,3,2,0,0,2,1,1,2,3,3,0,-0.7275957726536071,428567
3,2,0,1,0,3,3,3,3,0,1,1,0,0,2,3,3,3,3,1,2,0,0,3,-1.615226466003281,429731
0,1,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,0,3,1,2,3,3,0,-1.2623637920815405,430863
1,0,3,1,2,1,3,0,2,1,1,3,2,3,0,2,3,3,1,1,0,3,3,1,-0.7396255427475764,431074
2,2,0,1,2,3,3,3,3,3,1,1,0,0,2,3,3,0,3,1,0,1,0,3,-1.7386880987803852,432199
2,2,0,1,0,3,1,3,2,3,1,1,0,0,2,3,3,0,3,1,0,0,0,0,-1.615226466003281,433360
1,2,0,1,2,1,0,3,3,3,1,0,0,0,2,3,3,1,3,1,2,3,0,0,-1.7386880987803852,434502
0,2,0,1,0,3,1,3,3,3,1,0,0,1,2,3,3,1,3,1,1,1,2,1,-1.733301996338563,435655
2,2,0,1,0,3,0,3,3,3,1,0,0,0,2,3,3,3,3,1,0,3,2,0,-1.9748388135250106,436747
0,0,0,1,0,3,0,3,3,3,0,0,1,0,2,3,1,3,3,1,0,3,3,0,-0.9164837243665759,437876
1,2,0,1,0,0,3,3,3,3,1,0,0,0,2,3,3,3,3,1,3,1,2,2,-1.7386880987803852,439003
0,2,0,1,3,3,1,3,3,3,1,0,0,0,2,3,3,1,3,1,2,0,1,2,-1.9748388135250106,440190
2,2,0,1,3,0,0,3,3,3,1,3,0,0,2,3,3,3,3,1,0,0,0,3,-1.9748388135250106,441325
2,0,0,1,2,3,0,3,3,3,0,0,0,0,2,3,3,3,2,0,1,2,3,0,-1.021847356422765,442415
1,2,2,3,2,3,1,0,1,1,2,2,0,0,3,1,3,1,0,3,2,1,1,2,-0.7275957726536071,442628
2,0,0,1,1,1,0,3,3,3,1,1,0,0,2,3,3,0,3,1,1,3,3,1,-0.7860394853826957,443745
2,2,0,1,0,3,3,3,3,3,1,3,0,0,2,3,3,3,3,1,0,3,1,2,-1.9748388135250106,444864
2,2,0,1,0,0,0,3,3,3,1,1,0,0,2,3,3,3,3,1,0,0,2,3,-1.9748388135250106,445969
2,1,0,1,0,3,2,3,3,3,1,0,0,0,2,3,3,3,3,1,0,1,2,0,-1.7333016504126242,447120
2,2,0,1,3,3,1,3,3,3,1,0,0,1,2,3,3,3,1,1,1,3,0,1,-0.80539080023807,448241
2,2,0,1,2,3,3,3,3,3,1,3,0,0,2,3,3,3,3,1,0,3,2,0,-1.9748388135250106,449475
0,2,0,1,2,3,0,3,2,0,1,3,0,0,2,3,2,3,2,0,0,3,2,0,-1.0267235757317719,450633
2,2,0,1,0,3,2,3,3,3,1,3,0,0,2,3,3,3,3,1,0,0,0,3,-1.9748388135250106,451743
1,1,0,3,1,3,0,0,3,0,1,1,0,1,3,1,1,1,2,0,1,0,1,1,-0.6964094313428484,451957
1,2,0,0,3,3,3,3,1,1,1,1,0,0,2,3,1,2,1,0,0,2,0,2,-0.6379663050701043,453116
2,2,0,1,2,0,3,3,3,3,1,3,0,0,2,3,3,3,3,1,0,1,3,0,-1.9748388135250106,454260
2,2,0,1,3,2,0,3,3,3,1,0,0,0,2,3,3,0,3,1,0,1,0,3,-1.7386880987803852,455397
3,1,0,1,3,3,3,3,3,3,1,3,0,0,2,3,3,3,3,1,0,3,0,3,-1.2623637920815405,456557
2,2,0,1,2,1,0,3,0,3,1,2,0,0,1,3,2,3,3,1,0,3,0,0,-1.027576648495082,457721
2,2,0,1,0,3,2,3,3,3,1,0,1,0,2,3,0,1,3,1,1,1,2,2,-1.4971512815939376,458814
2,3,0,1,0,1,3,3,3,1,0,1,1,1,2,3,3,2,3,2,0,0,2,0,-0.7396255427475764,459932
2,3,2,0,0,0,0,0,0,2,0,0,1,2,3,3,2,0,3,2,1,3,3,2,-0.9091585437913466,461019
2,2,0,1,3,3,3,3,2,0,1,0,0,0,2,3,3,3,3,1,0,0,3,0,-1.615226466003281,462184
2,0,0,1,2,3,3,3,3,3,1,0,0,0,0,3,3,3,0,1,0,3,3,0,-0.8053911461640085,463275
1,2,1,2,1,0,3,3,3,3,1,0,0,0,2,3,3,3,2,2,2,3,0,0,-0.7862068628061896,464390
2,1,0,1,0,3,0,3,3,0,1,0,0,1,2,3,3,3,3,1,0,1,2,0,-1.2693463982883164,465559
2,2,0,1,3,3,3,3,3,3,1,3,0,0,2,3,3,3,3,1,0,0,0,3,-1.9748388135250106,466657
2,1,0,0,2,3,1,2,3,2,0,1,0,3,3,3,0,1,2,1,0,2,0,1,-1.0267235757317716,467766
0,2,0,1,2,0,0,3,3,3,1,0,0,0,2,3,3,2,3,2,2,0,3,0,-1.2674077077007921,468936
2,2,0,1,2,0,0,3,3,3,1,0,0,0,2,3,3,3,3,0,0,0,3,0,-1.7386880987803852,470073
2,2,0,1,2,3,3,2,0,0,1,1,3,0,2,3,3,0,3,1,0,1,0,2,-0.7743483145572136,471175
0,2,0,1,0,3,0,3,3,3,1,0,2,1,2,3,1,3,3,1,1,1,3,2,-1.4971509356679988,472276
2,2,0,1,2,3,0,3,3,3,1,2,0,0,2,3,3,3,3,1,0,3,3,3,-1.9748388135250106,473374
2,2,0,1,3,0,3,3,3,3,1,1,0,0,2,3,3,3,3,1,1,0,0,3,-1.9748388135250106,474531
2,1,0,1,3,1,0,3,3,3,1,3,0,0,2,3,3,3,3,1,0,0,2,0,-1.7333016504126242,475652
0,1,0,1,0,1,2,3,3,3,1,0,0,0,2,3,3,2,3,1,3,2,0,1,-1.2623637920815405,476775
2,2,1,1,0,0,0,3,3,3,2,0,0,0,2,3,3,3,3,1,2,3,1,0,-0.904792595161038,477907
1,1,0,1,2,1,0,3,3,3,1,1,1,0,2,3,3,1,3,1,0,3,1,0,-1.0218470791559582,479069
2,2,0,1,3,0,3,3,3,3,1,3,0,0,2,3,3,3,3,1,0,0,0,3,-1.9748388135250106,480193
2,2,0,1,3,3,3,3,3,3,1,1,0,0,2,3,3,3,3,1,0,0,3,3,-1.9748388135250106,481292
2,1,0,1,3,0,1,3,3,3,1,0,2,0,2,3,3,3,3,1,3,1,1,3,-0.7572695862967432,482484
0,3,0,1,2,3,0,3,3,3,1,0,0,0,2,3,3,1,3,1,3,3,0,1,-1.7333016504126242,483648
2,0,0,1,0,3,1,3,3,3,1,2,0,0,2,3,3,1,3,1,0,3,2,0,-0.08031448346515338,484798
0,2,0,1,2,2,3,3,3,3,1,2,0,0,2,3,1,1,3,1,0,3,0,1,-1.4917644873002378,485931
0,2,0,1,0,3,2,3,3,3,1,1,0,0,2,3,3,0,3,1,0,0,3,1,-1.7386880987803852,487119
0,2,0,1,0,0,1,3,2,2,1,1,0,0,2,3,3,0,3,1,0,3,3,2,-1.4971512815939376,488334
2,2,0,1,2,3,0,3,2,3,1,1,0,3,2,3,3,3,3,1,0,3,0,0,-1.615226466003281,489467
2,1,0,1,0,3,1,3,3,3,1,2,0,0,2,3,3,3,3,1,0,0,1,0,-1.7333016504126242,490594
0,2,0,1,2,2,0,3,3,3,1,0,0,0,2,3,3,2,3,1,2,3,0,1,-1.7386880987803852,491746
3,2,2,3,0,3,1,3,0,1,1,2,2,0,2,3,1,1,0,2,1,1,3,2,-0.7275957726536071,491964
2,2,1,0,3,0,0,2,0,1,0,3,1,3,3,2,3,0,3,2,3,3,0,1,-0.6843802060852794,493084
0,2,0,1,0,3,0,1,3,3,1,3,3,0,2,3,0,1,3,1,2,3,0,0,-0.05154534752048978,494236
2,2,0,1,2,3,3,3,2,3,1,0,1,0,2,3,3,1,3,1,0,3,2,2,-1.4971512815939376,495407
2,3,0,2,2,3,0,3,3,3,1,0,0,0,3,3,3,3,0,1,0,3,2,0,-1.021847356422765,496555
2,1,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,2,3,1,0,1,1,0,-1.2623637920815405,497674
2,3,0,1,3,3,0,3,3,3,1,2,0,0,2,3,3,3,3,1,0,0,0,3,-1.7333016504126242,498849
2,2,0,1,2,3,1,3,2,3,1,0,0,0,2,3,3,3,3,1,0,0,0,0,-1.7333016504126242,499977
1,2,0,1,2,2,3,3,2,3,1,1,0,1,2,3,3,3,3,2,3,0,1,1,-1.0267235757317719,501147
0,2,0,1,0,3,1,3,3,0,1,0,0,0,2,3,1,1,3,1,2,3,2,3,-1.4971509356679988,502300
1,2,0,0,1,3,3,2,3,0,2,3,0,0,2,3,2,2,3,1,1,1,2,1,-0.7467517990339958,503398
3,1,0,1,2,0,0,3,2,1,1,3,2,0,3,2,0,1,0,3,0,3,3,0,-1.0267235757317719,504582
0,2,0,1,0,3,0,3,3,3,1,0,2,0,2,3,3,1,3,1,0,2,2,2,-1.4917644873002378,505742
0,2,0,1,0,0,3,3,3,0,1,3,1,1,2,3,3,2,3,1,2,2,1,1,-1.615226466003281,506878
2,2,0,1,0,3,1,3,3,3,1,0,0,0,2,3,3,3,0,3,0,3,2,0,-1.4971512815939376,508049
0,3,0,1,3,2,3,3,3,0,1,1,3,0,2,3,3,1,3,1,2,0,3,2,-1.0218470791559582,509191
1,2,0,0,3,3,3,2,3,0,3,1,3,0,3,0,0,1,1,2,1,2,2,3,-0.7275957726536071,509413
2,2,0,1,1,1,1,3,3,3,1,1,0,0,2,3,3,1,3,1,2,1,0,0,-1.5025373840357599,510552
0,1,0,0,2,0,3,3,3,1,1,2,2,0,3,3,3,0,3,0,2,1,0,2,-0.7275952278172066,511669
2,0,0,1,3,3,0,3,3,3,1,2,0,0,2,3,3,3,0,1,0,3,2,0,-1.7333016504126242,512844
0,2,0,3,1,3,2,3,2,2,1,3,0,1,0,3,2,2,0,1,1,3,1,0,-1.4971512815939376,513976
2,0,0,1,3,2,2,3,3,3,1,0,0,0,2,3,3,3,2,1,0,3,0,0,-1.7333016504126242,515146
2,0,0,1,0,3,1,3,3,3,1,1,0,0,2,3,3,3,3,1,0,3,1,0,-1.4917644873002378,516249
0,1,1,3,1,2,2,2,3,0,0,0,2,0,0,0,3,0,0,2,0,1,0,3,-1.0267235757317719,516474
1,1,0,1,0,3,3,3,3,3,0,1,1,0,3,3,3,3,3,1,1,2,2,1,-1.0218470791559582,517702
